FeatureID,TsTime,TsValue,TsValue_normalized,AquiferID
W5N0001 ,7/19/2016,-9.34,-9.34,4
W5N0001 ,8/30/2016,-9.5,-9.5,4
W5N0001 ,9/13/2016,-9.52,-9.52,4
W5N0001 ,10/24/2016,-9.5,-9.5,4
W5N0001 ,11/21/2016,-9.48,-9.48,4
W5N0001 ,12/12/2016,-9.7,-9.7,4
W5N0001 ,2/22/2017,-8.37,-8.37,4
W5N0001 ,3/14/2017,-6.96,-6.96,4
W5N0001 ,4/4/2017,-7.73,-7.73,4
W5N0001 ,5/23/2017,-7.84,-7.84,4
W5N0001 ,6/20/2017,-7.97,-7.97,4
W5N0001 ,7/11/2017,-8.11,-8.11,4
W5N0001 ,8/15/2017,-8.28,-8.28,4
W5N0001 ,9/12/2017,-8.47,-8.47,4
W5N0001 ,10/5/2017,-8.6,-8.6,4
W5N0001 ,10/10/2017,-8.61,-8.61,4
W5N0001 ,11/14/2017,-8.74,-8.74,4
W5N0001 ,12/5/2017,-8.78,-8.78,4
W5N0001 ,1/16/2018,-8.14,-8.14,4
W5N0001 ,2/15/2018,-8.07,-8.07,4
W5N0001 ,3/6/2018,-8.11,-8.11,4
W5N0001 ,4/17/2018,-7.93,-7.93,4
W5N0001 ,5/15/2018,-7.9,-7.9,4
W5N0001 ,6/12/2018,-8.03,-8.03,4
W5N0001 ,7/18/2018,-8.25,-8.25,4
W5N0001 ,8/6/2018,-8.36,-8.36,4
W5N0001 ,9/12/2018,-8.69,-8.69,4
W5N0002 ,7/19/2016,-16.5,-16.5,4
W5N0002 ,8/30/2016,-16.59,-16.59,4
W5N0002 ,9/13/2016,-16.63,-16.63,4
W5N0002 ,10/24/2016,-16.8,-16.8,4
W5N0002 ,11/21/2016,-16.91,-16.91,4
W5N0002 ,12/12/2016,-16.98,-16.98,4
W5N0002 ,2/22/2017,-16.61,-16.61,4
W5N0002 ,3/14/2017,-16.24,-16.24,4
W5N0002 ,4/4/2017,-15.74,-15.74,4
W5N0002 ,5/23/2017,-14.74,-14.74,4
W5N0002 ,6/20/2017,-14.47,-14.47,4
W5N0002 ,7/11/2017,-14.41,-14.41,4
W5N0002 ,8/15/2017,-14.38,-14.38,4
W5N0002 ,9/12/2017,-14.51,-14.51,4
W5N0002 ,10/10/2017,-14.62,-14.62,4
W5N0002 ,11/14/2017,-16.85,-16.85,4
W5N0002 ,12/5/2017,-15.02,-15.02,4
W5N0002 ,1/16/2018,-15.13,-15.13,4
W5N0002 ,2/15/2018,-14.95,-14.95,4
W5N0002 ,3/6/2018,-15.88,-15.88,4
W5N0002 ,4/17/2018,-14.8,-14.8,4
W5N0002 ,5/15/2018,-14.67,-14.67,4
W5N0002 ,6/12/2018,-14.58,-14.58,4
W5N0002 ,7/18/2018,-14.56,-14.56,4
W5N0002 ,8/6/2018,-14.62,-14.62,4
W5N0002 ,9/12/2018,-14.9,-14.9,4
W5N0003 ,7/19/2016,-15.97,-15.97,4
W5N0003 ,7/19/2016,-16.5,-16.5,4
W5N0003 ,8/30/2016,-16.1,-16.1,4
W5N0003 ,9/12/2016,-16.14,-16.14,4
W5N0003 ,10/24/2016,-16.28,-16.28,4
W5N0003 ,11/21/2016,-16.33,-16.33,4
W5N0003 ,12/13/2016,-16.34,-16.34,4
W5N0003 ,2/22/2017,-16.15,-16.15,4
W5N0003 ,3/15/2017,-15.79,-15.79,4
W5N0003 ,4/5/2017,-15.59,-15.59,4
W5N0003 ,5/24/2017,-15.05,-15.05,4
W5N0003 ,6/23/2017,-14.93,-14.93,4
W5N0003 ,7/14/2017,-14.85,-14.85,4
W5N0003 ,8/17/2017,-15.04,-15.04,4
W5N0003 ,9/15/2017,-15.29,-15.29,4
W5N0003 ,10/5/2017,-15.45,-15.45,4
W5N0003 ,10/11/2017,-15.47,-15.47,4
W5N0003 ,11/16/2017,-15.87,-15.87,4
W5N0003 ,12/6/2017,-15.8,-15.8,4
W5N0003 ,1/18/2018,-15.75,-15.75,4
W5N0003 ,2/15/2018,-15.57,-15.57,4
W5N0003 ,3/7/2018,-15.47,-15.47,4
W5N0003 ,4/18/2018,-15.38,-15.38,4
W5N0003 ,5/16/2018,-15.3,-15.3,4
W5N0003 ,6/13/2018,-15.21,-15.21,4
W5N0003 ,7/19/2018,-15.31,-15.31,4
W5N0003 ,8/7/2018,-15.49,-15.49,4
W5N0003 ,9/11/2018,-15.66,-15.66,4
W5N0004 ,7/20/2016,-6.86,-6.86,4
W5N0004 ,8/30/2016,-7.05,-7.05,4
W5N0004 ,9/12/2016,-7.7,-7.7,4
W5N0004 ,10/25/2016,-7.2,-7.2,4
W5N0004 ,11/22/2016,-6.83,-6.83,4
W5N0004 ,12/13/2016,-6.95,-6.95,4
W5N0004 ,2/22/2017,-6.35,-6.35,4
W5N0004 ,3/15/2017,-5.47,-5.47,4
W5N0004 ,4/6/2017,-5.22,-5.22,4
W5N0004 ,5/25/2017,-5.26,-5.26,4
W5N0004 ,6/24/2017,-5.31,-5.31,4
W5N0004 ,7/13/2017,-5.39,-5.39,4
W5N0004 ,8/17/2017,-5.52,-5.52,4
W5N0004 ,9/14/2017,-5.69,-5.69,4
W5N0004 ,10/5/2017,-5.8,-5.8,4
W5N0004 ,10/12/2017,-3.78,-3.78,4
W5N0004 ,11/16/2017,-5.94,-5.94,4
W5N0004 ,12/7/2017,-5.95,-5.95,4
W5N0004 ,1/18/2018,-4.89,-4.89,4
W5N0004 ,2/15/2018,-4.79,-4.79,4
W5N0004 ,3/8/2018,-4.8,-4.8,4
W5N0004 ,4/19/2018,-3.56,-3.56,4
W5N0004 ,5/17/2018,-3.99,-3.99,4
W5N0004 ,6/14/2018,-3.63,-3.63,4
W5N0004 ,7/19/2018,-3.83,-3.83,4
W5N0004 ,8/8/2018,-3.89,-3.89,4
W5N0004 ,9/11/2018,-4.16,-4.16,4
W5N0005 ,7/19/2016,-14.34,-14.34,4
W5N0005 ,8/30/2016,-14.75,-14.75,4
W5N0005 ,9/13/2016,-14.8,-14.8,4
W5N0005 ,10/24/2016,-15.08,-15.08,4
W5N0005 ,11/21/2016,-14.56,-14.56,4
W5N0005 ,12/13/2016,-13.99,-13.99,4
W5N0005 ,2/22/2017,-13.45,-13.45,4
W5N0005 ,3/15/2017,-13.84,-13.84,4
W5N0005 ,4/5/2017,-13.14,-13.14,4
W5N0005 ,5/24/2017,-13.53,-13.53,4
W5N0005 ,6/21/2017,-13.69,-13.69,4
W5N0005 ,7/13/2017,-13.75,-13.75,4
W5N0005 ,8/18/2017,-13.82,-13.82,4
W5N0005 ,9/13/2017,-13.84,-13.84,4
W5N0005 ,10/5/2017,-14.15,-14.15,4
W5N0005 ,10/11/2017,-14.22,-14.22,4
W5N0005 ,11/15/2017,-14.38,-14.38,4
W5N0005 ,12/6/2017,-13.64,-13.64,4
W5N0005 ,1/17/2018,-9.52,-9.52,4
W5N0005 ,2/15/2018,-6.73,-6.73,4
W5N0005 ,3/7/2018,-7.87,-7.87,4
W5N0005 ,4/18/2018,-6.31,-6.31,4
W5N0005 ,5/16/2018,-7.15,-7.15,4
W5N0005 ,6/13/2018,-7.83,-7.83,4
W5N0005 ,7/19/2018,-7.77,-7.77,4
W5N0005 ,8/7/2018,-7.89,-7.89,4
W5N0005 ,9/11/2018,-10.07,-10.07,4
W5N0006 ,7/20/2016,-35.49,-35.49,4
W5N0006 ,8/30/2016,-35.51,-35.51,4
W5N0006 ,9/12/2016,-35.56,-35.56,4
W5N0006 ,10/25/2016,-35.72,-35.72,4
W5N0006 ,11/22/2016,-35.79,-35.79,4
W5N0006 ,12/13/2016,-36,-36,4
W5N0006 ,2/22/2017,-35.77,-35.77,4
W5N0006 ,3/15/2017,-35.61,-35.61,4
W5N0006 ,4/6/2017,-35.41,-35.41,4
W5N0006 ,5/25/2017,-35.11,-35.11,4
W5N0006 ,6/23/2017,-35.1,-35.1,4
W5N0006 ,7/13/2017,-35.13,-35.13,4
W5N0006 ,8/17/2017,-35.2,-35.2,4
W5N0006 ,9/14/2017,-35.29,-35.29,4
W5N0006 ,10/5/2017,-35.36,-35.36,4
W5N0006 ,10/12/2017,-35.37,-35.37,4
W5N0006 ,11/16/2017,-35.38,-35.38,4
W5N0006 ,12/7/2017,-35.56,-35.56,4
W5N0006 ,1/18/2018,-35.4,-35.4,4
W5N0006 ,2/15/2018,-35.23,-35.23,4
W5N0006 ,3/8/2018,-35.2,-35.2,4
W5N0006 ,4/19/2018,-34.69,-34.69,4
W5N0006 ,5/17/2018,-34.42,-34.42,4
W5N0006 ,6/14/2018,-34.19,-34.19,4
W5N0006 ,7/20/2018,-34.12,-34.12,4
W5N0006 ,8/8/2018,-34.08,-34.08,4
W5N0006 ,9/11/2018,-34.14,-34.14,4
W5N0007 ,7/20/2016,-17.34,-17.34,4
W5N0007 ,8/30/2016,-18.05,-18.05,4
W5N0007 ,9/12/2016,-18.26,-18.26,4
W5N0007 ,10/25/2016,-18.96,-18.96,4
W5N0007 ,11/22/2016,-19.19,-19.19,4
W5N0007 ,12/14/2016,-18.97,-18.97,4
W5N0007 ,2/22/2017,-19.63,-19.63,4
W5N0007 ,3/16/2017,-19.6,-19.6,4
W5N0007 ,4/6/2017,-19.7,-19.7,4
W5N0007 ,5/25/2017,-19.72,-19.72,4
W5N0007 ,6/22/2017,-19.71,-19.71,4
W5N0007 ,7/14/2017,-19.74,-19.74,4
W5N0007 ,8/17/2017,-19.81,-19.81,4
W5N0007 ,9/14/2017,-19.86,-19.86,4
W5N0007 ,10/5/2017,-20.21,-20.21,4
W5N0007 ,10/12/2017,-20.08,-20.08,4
W5N0007 ,10/12/2017,-20.14,-20.14,4
W5N0007 ,10/12/2017,-20.13,-20.13,4
W5N0007 ,10/12/2017,-20.14,-20.14,4
W5N0007 ,10/12/2017,-20.13,-20.13,4
W5N0007 ,10/12/2017,-20.23,-20.23,4
W5N0007 ,10/12/2017,-20.24,-20.24,4
W5N0007 ,10/12/2017,-20.19,-20.19,4
W5N0007 ,10/12/2017,-20.15,-20.15,4
W5N0007 ,10/12/2017,-20.12,-20.12,4
W5N0007 ,10/12/2017,-20.09,-20.09,4
W5N0007 ,10/13/2017,-20.07,-20.07,4
W5N0007 ,10/13/2017,-20.06,-20.06,4
W5N0007 ,10/13/2017,-20.06,-20.06,4
W5N0007 ,10/13/2017,-20.04,-20.04,4
W5N0007 ,10/13/2017,-20.08,-20.08,4
W5N0007 ,10/13/2017,-20.07,-20.07,4
W5N0007 ,10/13/2017,-20.19,-20.19,4
W5N0007 ,10/13/2017,-20.23,-20.23,4
W5N0007 ,10/13/2017,-20.18,-20.18,4
W5N0007 ,10/13/2017,-20.15,-20.15,4
W5N0007 ,10/13/2017,-20.14,-20.14,4
W5N0007 ,10/13/2017,-20.13,-20.13,4
W5N0007 ,10/13/2017,-20.11,-20.11,4
W5N0007 ,10/13/2017,-20.12,-20.12,4
W5N0007 ,10/13/2017,-20.11,-20.11,4
W5N0007 ,10/13/2017,-20.11,-20.11,4
W5N0007 ,10/13/2017,-20.12,-20.12,4
W5N0007 ,10/13/2017,-20.14,-20.14,4
W5N0007 ,10/13/2017,-20.24,-20.24,4
W5N0007 ,10/13/2017,-20.26,-20.26,4
W5N0007 ,10/13/2017,-20.23,-20.23,4
W5N0007 ,10/13/2017,-20.19,-20.19,4
W5N0007 ,10/13/2017,-20.14,-20.14,4
W5N0007 ,10/13/2017,-20.13,-20.13,4
W5N0007 ,10/14/2017,-20.1,-20.1,4
W5N0007 ,10/14/2017,-20.1,-20.1,4
W5N0007 ,10/14/2017,-20.08,-20.08,4
W5N0007 ,10/14/2017,-20.1,-20.1,4
W5N0007 ,10/14/2017,-20.09,-20.09,4
W5N0007 ,10/14/2017,-20.1,-20.1,4
W5N0007 ,10/14/2017,-20.15,-20.15,4
W5N0007 ,10/14/2017,-20.15,-20.15,4
W5N0007 ,10/14/2017,-20.14,-20.14,4
W5N0007 ,10/14/2017,-20.13,-20.13,4
W5N0007 ,10/14/2017,-20.12,-20.12,4
W5N0007 ,10/14/2017,-20.11,-20.11,4
W5N0007 ,10/14/2017,-20.1,-20.1,4
W5N0007 ,10/14/2017,-20.08,-20.08,4
W5N0007 ,10/14/2017,-20.12,-20.12,4
W5N0007 ,10/14/2017,-20.12,-20.12,4
W5N0007 ,10/14/2017,-20.13,-20.13,4
W5N0007 ,10/14/2017,-20.15,-20.15,4
W5N0007 ,10/14/2017,-20.14,-20.14,4
W5N0007 ,10/14/2017,-20.15,-20.15,4
W5N0007 ,10/14/2017,-20.14,-20.14,4
W5N0007 ,10/14/2017,-20.14,-20.14,4
W5N0007 ,10/14/2017,-20.14,-20.14,4
W5N0007 ,10/14/2017,-20.12,-20.12,4
W5N0007 ,10/15/2017,-20.1,-20.1,4
W5N0007 ,10/15/2017,-20.1,-20.1,4
W5N0007 ,10/15/2017,-20.09,-20.09,4
W5N0007 ,10/15/2017,-20.09,-20.09,4
W5N0007 ,10/15/2017,-20.1,-20.1,4
W5N0007 ,10/15/2017,-20.1,-20.1,4
W5N0007 ,10/15/2017,-20.1,-20.1,4
W5N0007 ,10/15/2017,-20.12,-20.12,4
W5N0007 ,10/15/2017,-20.14,-20.14,4
W5N0007 ,10/15/2017,-20.13,-20.13,4
W5N0007 ,10/15/2017,-20.13,-20.13,4
W5N0007 ,10/15/2017,-20.13,-20.13,4
W5N0007 ,10/15/2017,-20.12,-20.12,4
W5N0007 ,10/15/2017,-20.11,-20.11,4
W5N0007 ,10/15/2017,-20.11,-20.11,4
W5N0007 ,10/15/2017,-20.11,-20.11,4
W5N0007 ,10/15/2017,-20.12,-20.12,4
W5N0007 ,10/15/2017,-20.13,-20.13,4
W5N0007 ,10/15/2017,-20.13,-20.13,4
W5N0007 ,10/15/2017,-20.16,-20.16,4
W5N0007 ,10/15/2017,-20.18,-20.18,4
W5N0007 ,10/15/2017,-20.18,-20.18,4
W5N0007 ,10/15/2017,-20.17,-20.17,4
W5N0007 ,10/15/2017,-20.14,-20.14,4
W5N0007 ,10/16/2017,-20.13,-20.13,4
W5N0007 ,10/16/2017,-20.11,-20.11,4
W5N0007 ,10/16/2017,-20.1,-20.1,4
W5N0007 ,10/16/2017,-20.1,-20.1,4
W5N0007 ,10/16/2017,-20.08,-20.08,4
W5N0007 ,10/16/2017,-20.1,-20.1,4
W5N0007 ,10/16/2017,-20.1,-20.1,4
W5N0007 ,10/16/2017,-20.12,-20.12,4
W5N0007 ,10/16/2017,-20.12,-20.12,4
W5N0007 ,10/16/2017,-20.14,-20.14,4
W5N0007 ,10/16/2017,-20.15,-20.15,4
W5N0007 ,10/16/2017,-20.14,-20.14,4
W5N0007 ,10/16/2017,-20.14,-20.14,4
W5N0007 ,10/16/2017,-20.12,-20.12,4
W5N0007 ,10/16/2017,-20.12,-20.12,4
W5N0007 ,10/16/2017,-20.09,-20.09,4
W5N0007 ,10/16/2017,-20.11,-20.11,4
W5N0007 ,10/16/2017,-20.11,-20.11,4
W5N0007 ,10/16/2017,-20.12,-20.12,4
W5N0007 ,10/16/2017,-20.14,-20.14,4
W5N0007 ,10/16/2017,-20.16,-20.16,4
W5N0007 ,10/16/2017,-20.16,-20.16,4
W5N0007 ,10/16/2017,-20.16,-20.16,4
W5N0007 ,10/16/2017,-20.16,-20.16,4
W5N0007 ,10/17/2017,-20.15,-20.15,4
W5N0007 ,10/17/2017,-20.11,-20.11,4
W5N0007 ,10/17/2017,-20.1,-20.1,4
W5N0007 ,10/17/2017,-20.08,-20.08,4
W5N0007 ,10/17/2017,-20.07,-20.07,4
W5N0007 ,10/17/2017,-20.07,-20.07,4
W5N0007 ,10/17/2017,-20.08,-20.08,4
W5N0007 ,10/17/2017,-20.1,-20.1,4
W5N0007 ,10/17/2017,-20.13,-20.13,4
W5N0007 ,10/17/2017,-20.16,-20.16,4
W5N0007 ,10/17/2017,-20.16,-20.16,4
W5N0007 ,10/17/2017,-20.16,-20.16,4
W5N0007 ,10/17/2017,-20.14,-20.14,4
W5N0007 ,10/17/2017,-20.12,-20.12,4
W5N0007 ,10/17/2017,-20.11,-20.11,4
W5N0007 ,10/17/2017,-20.08,-20.08,4
W5N0007 ,10/17/2017,-20.05,-20.05,4
W5N0007 ,10/17/2017,-20.08,-20.08,4
W5N0007 ,10/17/2017,-20.08,-20.08,4
W5N0007 ,10/17/2017,-20.08,-20.08,4
W5N0007 ,10/17/2017,-20.1,-20.1,4
W5N0007 ,10/17/2017,-20.11,-20.11,4
W5N0007 ,10/17/2017,-20.1,-20.1,4
W5N0007 ,10/17/2017,-20.11,-20.11,4
W5N0007 ,10/18/2017,-20.08,-20.08,4
W5N0007 ,10/18/2017,-20.05,-20.05,4
W5N0007 ,10/18/2017,-20.05,-20.05,4
W5N0007 ,10/18/2017,-20.01,-20.01,4
W5N0007 ,10/18/2017,-20.03,-20.03,4
W5N0007 ,10/18/2017,-20,-20,4
W5N0007 ,10/18/2017,-20.02,-20.02,4
W5N0007 ,10/18/2017,-20.06,-20.06,4
W5N0007 ,10/18/2017,-20.08,-20.08,4
W5N0007 ,10/18/2017,-20.07,-20.07,4
W5N0007 ,10/18/2017,-20.11,-20.11,4
W5N0007 ,10/18/2017,-20.11,-20.11,4
W5N0007 ,10/18/2017,-20.09,-20.09,4
W5N0007 ,10/18/2017,-20.09,-20.09,4
W5N0007 ,10/18/2017,-20.05,-20.05,4
W5N0007 ,10/18/2017,-20.03,-20.03,4
W5N0007 ,10/18/2017,-20.04,-20.04,4
W5N0007 ,10/18/2017,-20.02,-20.02,4
W5N0007 ,10/18/2017,-20.13,-20.13,4
W5N0007 ,10/18/2017,-20.17,-20.17,4
W5N0007 ,10/18/2017,-20.18,-20.18,4
W5N0007 ,10/18/2017,-20.18,-20.18,4
W5N0007 ,10/18/2017,-20.19,-20.19,4
W5N0007 ,10/18/2017,-20.18,-20.18,4
W5N0007 ,10/19/2017,-20.16,-20.16,4
W5N0007 ,10/19/2017,-20.17,-20.17,4
W5N0007 ,10/19/2017,-20.14,-20.14,4
W5N0007 ,10/19/2017,-20.12,-20.12,4
W5N0007 ,10/19/2017,-20.11,-20.11,4
W5N0007 ,10/19/2017,-20.1,-20.1,4
W5N0007 ,10/19/2017,-20.21,-20.21,4
W5N0007 ,10/19/2017,-20.22,-20.22,4
W5N0007 ,10/19/2017,-20.22,-20.22,4
W5N0007 ,10/19/2017,-20.23,-20.23,4
W5N0007 ,10/19/2017,-20.24,-20.24,4
W5N0007 ,10/19/2017,-20.25,-20.25,4
W5N0007 ,10/19/2017,-20.24,-20.24,4
W5N0007 ,10/19/2017,-20.21,-20.21,4
W5N0007 ,10/19/2017,-20.17,-20.17,4
W5N0007 ,10/19/2017,-20.18,-20.18,4
W5N0007 ,10/19/2017,-20.14,-20.14,4
W5N0007 ,10/19/2017,-20.13,-20.13,4
W5N0007 ,10/19/2017,-20.1,-20.1,4
W5N0007 ,10/19/2017,-20.12,-20.12,4
W5N0007 ,10/19/2017,-20.11,-20.11,4
W5N0007 ,10/19/2017,-20.13,-20.13,4
W5N0007 ,10/19/2017,-20.14,-20.14,4
W5N0007 ,10/19/2017,-20.15,-20.15,4
W5N0007 ,10/20/2017,-20.14,-20.14,4
W5N0007 ,10/20/2017,-20.14,-20.14,4
W5N0007 ,10/20/2017,-20.11,-20.11,4
W5N0007 ,10/20/2017,-20.09,-20.09,4
W5N0007 ,10/20/2017,-20.06,-20.06,4
W5N0007 ,10/20/2017,-20.05,-20.05,4
W5N0007 ,10/20/2017,-20.08,-20.08,4
W5N0007 ,10/20/2017,-20.1,-20.1,4
W5N0007 ,10/20/2017,-20.1,-20.1,4
W5N0007 ,10/20/2017,-20.13,-20.13,4
W5N0007 ,10/20/2017,-20.12,-20.12,4
W5N0007 ,10/20/2017,-20.14,-20.14,4
W5N0007 ,10/20/2017,-20.14,-20.14,4
W5N0007 ,10/20/2017,-20.14,-20.14,4
W5N0007 ,10/20/2017,-20.12,-20.12,4
W5N0007 ,10/20/2017,-20.09,-20.09,4
W5N0007 ,10/20/2017,-20.08,-20.08,4
W5N0007 ,10/20/2017,-20.04,-20.04,4
W5N0007 ,10/20/2017,-20.14,-20.14,4
W5N0007 ,10/20/2017,-20.18,-20.18,4
W5N0007 ,10/20/2017,-20.16,-20.16,4
W5N0007 ,10/20/2017,-20.18,-20.18,4
W5N0007 ,10/20/2017,-20.17,-20.17,4
W5N0007 ,10/20/2017,-20.15,-20.15,4
W5N0007 ,10/21/2017,-20.15,-20.15,4
W5N0007 ,10/21/2017,-20.15,-20.15,4
W5N0007 ,10/21/2017,-20.14,-20.14,4
W5N0007 ,10/21/2017,-20.1,-20.1,4
W5N0007 ,10/21/2017,-20.1,-20.1,4
W5N0007 ,10/21/2017,-20.07,-20.07,4
W5N0007 ,10/21/2017,-20.17,-20.17,4
W5N0007 ,10/21/2017,-20.17,-20.17,4
W5N0007 ,10/21/2017,-20.18,-20.18,4
W5N0007 ,10/21/2017,-20.17,-20.17,4
W5N0007 ,10/21/2017,-20.18,-20.18,4
W5N0007 ,10/21/2017,-20.17,-20.17,4
W5N0007 ,10/21/2017,-20.18,-20.18,4
W5N0007 ,10/21/2017,-20.16,-20.16,4
W5N0007 ,10/21/2017,-20.15,-20.15,4
W5N0007 ,10/21/2017,-20.11,-20.11,4
W5N0007 ,10/21/2017,-20.09,-20.09,4
W5N0007 ,10/21/2017,-20.05,-20.05,4
W5N0007 ,10/21/2017,-20.03,-20.03,4
W5N0007 ,10/21/2017,-20.01,-20.01,4
W5N0007 ,10/21/2017,-20,-20,4
W5N0007 ,10/21/2017,-20.02,-20.02,4
W5N0007 ,10/21/2017,-20.04,-20.04,4
W5N0007 ,10/21/2017,-20.05,-20.05,4
W5N0007 ,10/22/2017,-20.06,-20.06,4
W5N0007 ,10/22/2017,-20.08,-20.08,4
W5N0007 ,10/22/2017,-20.07,-20.07,4
W5N0007 ,10/22/2017,-20.04,-20.04,4
W5N0007 ,10/22/2017,-20.03,-20.03,4
W5N0007 ,10/22/2017,-20.02,-20.02,4
W5N0007 ,10/22/2017,-20.03,-20.03,4
W5N0007 ,10/22/2017,-20.05,-20.05,4
W5N0007 ,10/22/2017,-20.05,-20.05,4
W5N0007 ,10/22/2017,-20.06,-20.06,4
W5N0007 ,10/22/2017,-20.1,-20.1,4
W5N0007 ,10/22/2017,-20.1,-20.1,4
W5N0007 ,10/22/2017,-20.13,-20.13,4
W5N0007 ,10/22/2017,-20.13,-20.13,4
W5N0007 ,10/22/2017,-20.11,-20.11,4
W5N0007 ,10/22/2017,-20.1,-20.1,4
W5N0007 ,10/22/2017,-20.07,-20.07,4
W5N0007 ,10/22/2017,-20.03,-20.03,4
W5N0007 ,10/22/2017,-20.03,-20.03,4
W5N0007 ,10/22/2017,-20.04,-20.04,4
W5N0007 ,10/22/2017,-20.02,-20.02,4
W5N0007 ,10/22/2017,-20.04,-20.04,4
W5N0007 ,10/22/2017,-20.05,-20.05,4
W5N0007 ,10/22/2017,-20.05,-20.05,4
W5N0007 ,10/23/2017,-20.09,-20.09,4
W5N0007 ,10/23/2017,-20.07,-20.07,4
W5N0007 ,10/23/2017,-20.06,-20.06,4
W5N0007 ,10/23/2017,-20.07,-20.07,4
W5N0007 ,10/23/2017,-20.05,-20.05,4
W5N0007 ,10/23/2017,-20.04,-20.04,4
W5N0007 ,10/23/2017,-20.04,-20.04,4
W5N0007 ,10/23/2017,-20.02,-20.02,4
W5N0007 ,10/23/2017,-20.04,-20.04,4
W5N0007 ,10/23/2017,-20.05,-20.05,4
W5N0007 ,10/23/2017,-20.07,-20.07,4
W5N0007 ,10/23/2017,-20.1,-20.1,4
W5N0007 ,10/23/2017,-20.1,-20.1,4
W5N0007 ,10/23/2017,-20.09,-20.09,4
W5N0007 ,10/23/2017,-20.1,-20.1,4
W5N0007 ,10/23/2017,-20.1,-20.1,4
W5N0007 ,10/23/2017,-20.08,-20.08,4
W5N0007 ,10/23/2017,-20.06,-20.06,4
W5N0007 ,10/23/2017,-20.16,-20.16,4
W5N0007 ,10/23/2017,-20.17,-20.17,4
W5N0007 ,10/23/2017,-20.14,-20.14,4
W5N0007 ,10/23/2017,-20.13,-20.13,4
W5N0007 ,10/23/2017,-20.1,-20.1,4
W5N0007 ,10/23/2017,-20.11,-20.11,4
W5N0007 ,10/24/2017,-20.12,-20.12,4
W5N0007 ,10/24/2017,-20.13,-20.13,4
W5N0007 ,10/24/2017,-20.13,-20.13,4
W5N0007 ,10/24/2017,-20.13,-20.13,4
W5N0007 ,10/24/2017,-20.11,-20.11,4
W5N0007 ,10/24/2017,-20.1,-20.1,4
W5N0007 ,10/24/2017,-20.22,-20.22,4
W5N0007 ,10/24/2017,-20.22,-20.22,4
W5N0007 ,10/24/2017,-20.21,-20.21,4
W5N0007 ,10/24/2017,-20.19,-20.19,4
W5N0007 ,10/24/2017,-20.19,-20.19,4
W5N0007 ,10/24/2017,-20.21,-20.21,4
W5N0007 ,10/24/2017,-20.22,-20.22,4
W5N0007 ,10/24/2017,-20.22,-20.22,4
W5N0007 ,10/24/2017,-20.22,-20.22,4
W5N0007 ,10/24/2017,-20.18,-20.18,4
W5N0007 ,10/24/2017,-20.17,-20.17,4
W5N0007 ,10/24/2017,-20.15,-20.15,4
W5N0007 ,10/24/2017,-20.14,-20.14,4
W5N0007 ,10/24/2017,-20.11,-20.11,4
W5N0007 ,10/24/2017,-20.09,-20.09,4
W5N0007 ,10/24/2017,-20.1,-20.1,4
W5N0007 ,10/24/2017,-20.1,-20.1,4
W5N0007 ,10/24/2017,-20.1,-20.1,4
W5N0007 ,10/25/2017,-20.13,-20.13,4
W5N0007 ,10/25/2017,-20.14,-20.14,4
W5N0007 ,10/25/2017,-20.13,-20.13,4
W5N0007 ,10/25/2017,-20.14,-20.14,4
W5N0007 ,10/25/2017,-20.13,-20.13,4
W5N0007 ,10/25/2017,-20.13,-20.13,4
W5N0007 ,10/25/2017,-20.16,-20.16,4
W5N0007 ,10/25/2017,-20.15,-20.15,4
W5N0007 ,10/25/2017,-20.14,-20.14,4
W5N0007 ,10/25/2017,-20.15,-20.15,4
W5N0007 ,10/25/2017,-20.14,-20.14,4
W5N0007 ,10/25/2017,-20.18,-20.18,4
W5N0007 ,10/25/2017,-20.31,-20.31,4
W5N0007 ,10/25/2017,-20.32,-20.32,4
W5N0007 ,10/25/2017,-20.29,-20.29,4
W5N0007 ,10/25/2017,-20.27,-20.27,4
W5N0007 ,10/25/2017,-20.26,-20.26,4
W5N0007 ,10/25/2017,-20.25,-20.25,4
W5N0007 ,10/25/2017,-20.22,-20.22,4
W5N0007 ,10/25/2017,-20.19,-20.19,4
W5N0007 ,10/25/2017,-20.19,-20.19,4
W5N0007 ,10/25/2017,-20.17,-20.17,4
W5N0007 ,10/25/2017,-20.16,-20.16,4
W5N0007 ,10/25/2017,-20.18,-20.18,4
W5N0007 ,10/26/2017,-20.3,-20.3,4
W5N0007 ,10/26/2017,-20.3,-20.3,4
W5N0007 ,10/26/2017,-20.29,-20.29,4
W5N0007 ,10/26/2017,-20.28,-20.28,4
W5N0007 ,10/26/2017,-20.25,-20.25,4
W5N0007 ,10/26/2017,-20.24,-20.24,4
W5N0007 ,10/26/2017,-20.22,-20.22,4
W5N0007 ,10/26/2017,-20.22,-20.22,4
W5N0007 ,10/26/2017,-20.2,-20.2,4
W5N0007 ,10/26/2017,-20.19,-20.19,4
W5N0007 ,10/26/2017,-20.2,-20.2,4
W5N0007 ,10/26/2017,-20.22,-20.22,4
W5N0007 ,10/26/2017,-20.37,-20.37,4
W5N0007 ,10/26/2017,-20.35,-20.35,4
W5N0007 ,10/26/2017,-20.34,-20.34,4
W5N0007 ,10/26/2017,-20.32,-20.32,4
W5N0007 ,10/26/2017,-20.32,-20.32,4
